id,nom,latitude,longitude,departement
55600,Velosnes,49.498087651,5.461692326,55
52130,Montreuil Sur Blaise,48.47689435,4.956002658,52
55270,Very,49.240057036,5.092694309,55
55100,Verdun,49.145648325,5.362851302,55
52230,Montreuil Sur Thonnance,48.459707383,5.234614074,52
55210,Vigneulles Les Hattonchatel,48.985636382,5.7240985,55
55210,Vigneulles Les Hattonchatel,48.985636382,5.7240985,55
52360,Neuilly L Eveque,47.919504087,5.438904073,52
55200,Vignot,48.780773955,5.612448843,55
55210,Vigneulles Les Hattonchatel,48.985636382,5.7240985,55
52800,Ninville,48.07208004,5.438344461,52
55150,Ville Devant Chaumont,49.290553037,5.427189781,55
55210,Vigneulles Les Hattonchatel,48.985636382,5.7240985,55
52800,Nogent,48.037396923,5.365000262,52
55800,Villers Aux Vents,48.859560058,5.019929295,55
55600,Vigneul Sous Montmedy,49.508436643,5.330065779,55
52800,Nogent,48.037396923,5.365000262,52
55000,Ville Sur Saulx,48.718242479,5.0701673,55
55110,Villers Devant Dun,49.399068257,5.110889752,55
52800,Nogent,48.037396923,5.365000262,52
55250,Villotte Devant Louppy,48.891852844,5.074665554,55
55110,Vilosnes Haraumont,49.336831248,5.244475842,55
52600,Noidant Chatenoy,47.791690859,5.377647318,52
55150,Vittarville,49.388736234,5.410020026,55
55130,Vouthon Haut,48.474160653,5.602161989,55
52200,Noidant Le Rocheux,47.822729156,5.256471198,52
55130,Vouthon Bas,48.489364919,5.612804945,55
55160,Watronville,49.138487984,5.546794416,55
52300,Nomecourt,48.438002589,5.072345939,52
55500,Willeroncourt,48.714525938,5.357732812,55
52250,Orcevaux,47.775283236,5.270442577,52
55300,Woimbey,48.965575037,5.451889802,55
52230,Pansey,48.477952929,5.282090003,52
52400,Parnoy En Bassigny,48.025789849,5.660858228,52
52200,Peigney,47.878439506,5.376376405,52
52500,Pressigny,47.747174666,5.6700785,52
52700,Prez Sous Lafauche,48.275665962,5.503323102,52
52220,Rives Dervoises,48.470251601,4.68646452,52
52140,Ranconnieres,47.941078541,5.558647391,52
52000,Riaucourt,48.173503428,5.168737558,52
52190,Riviere Les Fosses,47.649779875,5.226581231,52
52260,Rolampont,47.950493568,5.308934859,52
52150,Romain Sur Meuse,48.186259388,5.513349241,52
52300,Rouvroy Sur Marne,48.35987442,5.110215438,52
52200,St Maurice,47.848607299,5.415660648,52
52800,Sarcey,48.057385006,5.297882582,52
52700,Signeville,48.265472834,5.266413924,52
52400,Soyers,47.86898272,5.693727085,52
52110,Tremilly,48.378597685,4.775614468,52
52100,Valcourt,48.61115648,4.914063354,52
52200,Vauxbons,47.882326564,5.139146829,52
52250,Verseilles Le Haut,47.771138498,5.291758577,52
52160,Villars Santenoge,47.744576743,4.999361725,52
52600,Villegusien Le Lac,47.738980898,5.325690462,52
52210,Villiers Sur Suize,47.977457426,5.195838509,52
52320,Vouecourt,48.262876351,5.1587827,52
57515,Alsting,49.180352253,7.001389049,57
57320,Alzing,49.276565045,6.553389254,57
57865,Amanvillers,49.159937907,6.046301462,57
57130,Ancy Dornot,49.06322802,6.045631255,57
57380,Arraincourt,48.976228417,6.530780572,57
57790,Aspach,48.653091221,6.967210044,57
57260,Assenoncourt,48.766720717,6.799036307,57
57710,Aumetz,49.418321436,5.947174959,57
57340,Baronville,48.938013786,6.614630283,57
57440,Algrange,49.364724852,6.047828116,57
57580,Baudrecourt,48.960047693,6.459422758,57
57730,Altviller,49.069159375,6.731599772,57
57660,Biding,49.063490264,6.790596094,57
57360,Amneville Les Thermes,49.255119947,6.133165215,57
57220,Bionville Sur Nied,49.111798147,6.478990909,57
57480,Apach,49.460153265,6.386136753,57
57930,Belles Forets,48.808309743,6.900402754,57
57130,Ars Sur Moselle,49.086408934,6.035798897,57
57655,Boulange,49.382867747,5.951991674,57
57170,Attilloncourt,48.797577226,6.385880014,57
57810,Bourdonnay,48.724664125,6.736438048,57
57590,Aulnois Sur Seille,48.86164836,6.328968024,57
57310,Bousse,49.275827307,6.204739797,57
57300,Ay Sur Moselle,49.247293085,6.196087738,57
57570,Boust,49.435538363,6.19287509,57
57590,Bacourt,48.928349165,6.405856569,57
57380,Boustroff,49.001854941,6.630588717,57
57050,Le Ban St Martin,49.124404003,6.143337124,57
57320,Brettnach,49.258144612,6.559674034,57
57830,Barchain,48.708395364,6.95722546,57
57535,Bronvaux,49.192730172,6.082463066,57
57450,Barst,49.066970867,6.828174512,57
57450,Cappel,49.076396827,6.843374228,57
57530,Bazoncourt,49.057380105,6.38476613,57
57170,Chateau Salins,48.819588558,6.492810877,57
57830,Bebing,48.722102302,6.991617471,57
57160,Chatel St Germain,49.131902666,6.064914016,57
57800,Bening Les St Avold,49.134418519,6.838257894,57
57070,Chieulles,49.157498337,6.220335641,57
57550,Berviller En Moselle,49.269240749,6.652112539,57
57420,Coin Sur Seille,49.009760315,6.15790644,57
57220,Bettange,49.238761886,6.489273038,57
57220,Conde Northen,49.155524737,6.427663851,57
57410,Bettviller,49.075656238,7.290218365,57
57530,Courcelles Sur Nied,49.056975241,6.308179082,57
57580,Beux,49.000729598,6.311974446,57
57850,Dabo,48.642242844,7.239914099,57
57630,Bezange La Petite,48.732471262,6.611933191,57
57260,Desseling,48.78539033,6.845357532,57
57170,Bioncourt,48.801527456,6.368906018,57
57830,Diane Capelle,48.727834755,6.934887423,57
57220,Bisten En Lorraine,49.164252765,6.600204187,57
57660,Diffembach Les Hellimer,49.006809889,6.853975481,57
57200,Bliesbruck,49.111392063,7.178512771,57
57320,Ebersviller,49.28015417,6.40047967,57
57460,Bousbach,49.145167943,6.947298669,57
54610,Abaucourt Sur Seille,48.892374591,6.265494475,54
57230,Eguelshardt,49.024233962,7.520108194,57
57720,Breidenbach,49.132162158,7.417931636,57
54770,Agincourt,48.729826659,6.235463434,54
57330,Entrange,49.414035015,6.111204968,57
57565,Brouderdorff,48.693901308,7.101492656,57
54460,Aingeray,48.737208698,6.018418018,54
57412,Etting,49.025236392,7.186647323,57
57420,Buchy,48.980274673,6.285571724,57
54450,Amenoncourt,48.629897893,6.784271028,54
57460,Etzling,49.180279219,6.957802868,57
57170,Burlioncourt,48.862018254,6.579775622,57
54560,Anderny,49.335455273,5.880607782,54
57290,Fameck,49.298305049,6.105829146,57
57170,Chambrey,48.796127308,6.454649466,57
54200,Andilly,48.767405828,5.887466714,54
57635,Fleisheim,48.791421068,7.163639132,57
57580,Chanville,49.042569205,6.438963347,57
54540,Angomont,48.504908681,6.972020003,54
57365,Flevy,49.240004387,6.263631337,57
57170,Chateau Salins,48.819588558,6.492810877,57
54530,Arnaville,49.01356877,6.025501897,54
57580,Flocourt,48.972812994,6.412068571,57
57245,Chesny,49.052464358,6.24324382,57
54760,Arraye Et Han,48.835554179,6.289990455,54
57600,Forbach,49.191554992,6.892674023,57
57590,Chicourt,48.919476783,6.504916004,57
54490,Avillers,49.322961066,5.737940375,54
57830,Foulcrey,48.640151877,6.868000724,57
57530,Coincy,49.106266899,6.268273486,57
54150,Avril,49.294241401,5.967685849,54
57200,Frauenberg,49.134272786,7.116158115,57
57220,Conde Northen,49.155524737,6.427663851,57
54210,Azelot,48.583910035,6.229028652,54
57660,Fremestroff,49.0150398,6.785204675,57
57340,Conthil,48.891621283,6.663787671,57
54120,Baccarat,48.450247427,6.741033553,54
57670,Givrycourt,48.929650597,6.917856426,57
57260,Cutting,48.845067622,6.836049871,57
54170,Bagneux,48.557250137,5.87694265,54
57130,Gravelotte,49.111123781,6.02404054,57
57320,Dalstein,49.306540334,6.402146028,57
54290,Bainville Aux Miroirs,48.436495262,6.283109161,54
57520,Grosbliederstroff,49.155467325,7.022838713,57
57340,Destry,48.945843093,6.585493148,57
54150,Les Baroches,49.230008795,5.88825547,54
57410,Gros Rederching,49.068160038,7.21861929,57
57980,Diebling,49.104432173,6.935646223,57
54980,Batilly,49.176693114,5.969546043,54
57260,Guermange,48.802363479,6.819860751,57
57400,Dolving,48.770292749,7.02069744,57
54290,Bayon,48.479649051,6.320546622,54
57690,Guinglange,49.070274054,6.517796309,57
57260,Domnom Les Dieuze,48.861247417,6.824149051,57
54610,Belleau,48.848892142,6.186937372,54
57670,Guinzeling,48.879978211,6.843517273,57
57340,Eincheville,48.984800042,6.601226083,57
54450,Benamenil,48.564692603,6.661611591,54
57550,Hargarten Aux Mines,49.22124442,6.605577556,57
57365,Ennery,49.227753834,6.2187224,57
54480,Bertrambois,48.577084097,7.016247056,54
57230,Haspelschiedt,49.076408196,7.495610249,57
57510,Ernestviller,49.064165545,6.975560231,57
54380,Bezaumont,48.848813664,6.103296335,54
57790,Hattigny,48.627704818,6.9610285130000005,57
57530,Les Etangs,49.145878744,6.374279646,57
54450,Blamont,48.59055156,6.842459644,54
57700,Hayange,49.331059128,6.066520487,57
57290,Fameck,49.298305049,6.105829146,57
8800,Les Hautes Rivieres,49.909021936,4.84766011,8
54450,Blemerey,48.581943108,6.737094063,54
57690,Hemilly,49.047254441,6.491341495,57
57600,Folkling,49.151406906,6.905964581,57
54111,Mont Bonvillers,49.32590019,5.842499479,54
57510,Holving,49.013437209,6.967146347,57
57730,Folschviller,49.06871638,6.6843842460000005,57
54136,Bouxieres Aux Dames,48.757670894,6.163948856,54
57470,Hombourg Haut,49.127992671,6.773188172,57
57660,Freybouse,48.998915798,6.778862093,57
54540,Bremenil,48.523051332,6.921014034,54
57510,Hoste,49.058565622,6.862692673,57
57800,Freyming Merlebach,49.152307854,6.797454968,57
54790,Val De Briey,49.262184621,5.952953696,54
57400,Imling,48.711535097,7.018196129,57
57815,Gondrexange,48.691555899,6.90783666,57
54110,Buissoncourt,48.683399983,6.342351313,54
57130,Jussy,49.102641491,6.086610059,57
57660,Grening,48.974312992,6.841634547,57
54113,Bulligny,48.572600142,5.84383918,54
57630,Juvelize,48.767184428,6.656846766,57
57660,Grostenquin,48.981208952,6.740242428,57
54134,Ceintrey,48.533904041,6.1781682270000005,54
57330,Kanfen,49.434791148,6.114757655,57
57260,Guebling,48.867368673,6.737431479,57
54300,Chanteheux,48.593516278,6.537718102,54
57920,Kedange Sur Canner,49.311070695,6.343822769,57
57260,Val De Bride,48.829206346,6.690716789,57
54720,Chenieres,49.474129419,5.766200682,54
57240,Knutange,49.336810698,6.032731546,57
57320,Guerstling,49.323868767,6.576446652,57
54480,Cirey Sur Vezouze,48.586115404,6.944738514,54
57480,Haute Kontz,49.455063642,6.317403191,57
57380,Guessling Hemering,49.022455382,6.66742044,57
54400,Cosnes Et Romain,49.525676518,5.716798224,54
57790,Laneuveville Les Lorquin,48.651545532,7.006261883,57
57570,Hagen,49.497488056,6.166062825,57
54680,Crusnes,49.433918257,5.920885923,54
57590,Laneuveville En Saulnois,48.866503106,6.44476277,57
57690,Hallering,49.123777814,6.554613038,57
54670,Custines,48.788526312,6.146295293,54
57810,Languimberg,48.730087194,6.87760396,57
57480,Halstroff,49.38753958,6.477170817,57
54470,Dampvitoux,49.006739272,5.832231048,54
57480,Laumesfeld,49.368646891,6.441893895,57
57880,Ham Sous Varsberg,49.183030118,6.649210061,57
54380,Dieulouard,48.833984634,6.055522338,54
57580,Lemud,49.033426027,6.363609946,57
57590,Hannocourt,48.914065823,6.451140845,57
54450,Domevre Sur Vezouze,48.560952384,6.801159445,54
57720,Lengelsheim,49.105525448,7.408382141,57
57870,Hartzviller,48.67032474,7.087528057,57
54119,Domgermain,48.641495056,5.822647178,54
57670,Lening,48.957972416,6.8187508690000005,57
57280,Hauconcourt,49.211601516,6.18434118,57
54800,Doncourt Les Conflans,49.14609067,5.931276627,54
57160,Lessy,49.126050625,6.099359553,57
57400,Haut Clocher,48.762330495,6.991226615,57
54360,Einvaux,48.492781244,6.392952829,54
57260,Lindre Haute,48.819557781,6.755836361,57
57320,Heining Les Bouzonville,49.305910144,6.597541436,57
54370,Embermenil,48.637168031,6.683308713,54
57635,Lixheim,48.78810783,7.145154782,57
57580,Herny,49.004097793,6.480582123,57
54260,Epiez Sur Chiers,49.500561151,5.500873967,54
57050,Longeville Les Metz,49.114876693,6.146244967,57
57220,Hinckange,49.188081194,6.448441471,57
54470,Essey Et Maizerais,48.911118018,5.806174669,54
57790,Lorquin,48.666644846,7.001532445,57
57405,Hommarting,48.738722936,7.144437109,57
54115,Fecocourt,48.403660562,6.001575555,54
57670,Lostroff,48.865273482,6.864402372,57
57870,Hommert,48.677012832,7.177808314,57
54470,Fey En Haye,48.906075264,5.964071073,54
57730,Macheren,49.094590743,6.769004568,57
57820,Hultehouse,48.718039513,7.263280927,57
54560,Fillieres,49.411771606,5.842293112,54
57530,Maizeroy,49.086877065,6.389232639,57
57970,Inglange,49.345174779,6.3008307420000005,57
54840,Fontenoy Sur Moselle,48.707361511,5.990901981,54
57480,Manderen Ritzing,49.446254804,6.455513826,57
57480,Kirsch Les Sierck,49.437271772,6.410072951,57
54160,Frolois,48.572011496,6.126784352,54
57100,Manom,49.380608075,6.174288905,57
57430,Kirviller,48.958106519,6.981161484,57
54115,Gelaucourt,48.45876107,5.988740557,54
57420,Marieulles,49.005565324,6.110892378,57
57970,Koenigsmacker,49.387882467,6.286481208,57
54110,Gellenoncourt,48.675360776,6.383447275,54
57220,Megange,49.223479428,6.436764776,57
57970,Kuntzig,49.347816925,6.236271549,57
54730,Gorcy,49.536166623,5.683302858,54
57960,Meisenthal,48.971150736,7.345759184,57
57810,Lagarde,48.68727205,6.713412843,57
54380,Griscourt,48.841469232,6.017489782,54
57480,Merschweiller,49.461019227,6.416510608,57
57660,Laning,49.02892793,6.771480191,57
54930,Gugney,48.395288327,6.058414173,54
57940,Metzervisse,49.31699502,6.288051113,57
57620,Lemberg,49.010120176,7.383091067,57
54740,Haroue,48.474374376,6.187151589,54
57810,Moncourt,48.71737139,6.640801206,57
57630,Lezey,48.75678611,6.622579038,57
54800,Hatrize,49.196655322,5.896992731,54
57920,Monneren,49.349015606,6.411877579,57
57660,Lixing Les St Avold,49.034508402,6.741115435,57
54300,Herimenil,48.548604309,6.521269931,54
57415,Montbronn,48.997763439,7.30686635,57
57740,Longeville Les St Avold,49.119329102,6.649028061,57
54370,Hoeville,48.71686352,6.432754588,54
57480,Montenach,49.414526648,6.3861561380000005,57
57420,Lorry Mardigny,48.982750765,6.095339311,57
54180,Houdemont,48.641018528,6.172402989,54
57860,Montois La Montagne,49.221168747,6.027836608,57
57510,Loupershouse,49.08067364,6.914280602,57
8800,Thilay,49.899339926,4.808013708,8
54110,Hudiviller,48.600617347,6.391100769,54
57260,Mulcey,48.808132788,6.664056677,57
57730,Macheren,49.094590743,6.769004568,57
54800,Jeandelize,49.173147384,5.796250938,54
57670,Nebing,48.909014569,6.814419644,57
57480,Manderen Ritzing,49.446254804,6.455513826,57
54740,Jevoncourt,48.414057063,6.162941241,54
57830,Neufmoulins,48.680105365,6.971944595,57
57590,Manhoue,48.826403027,6.341974569,57
54720,Laix,49.451831837,5.779040592,54
57720,Obergailbach,49.113649459,7.223303633,57
57535,Marange Silvange,49.216021631,6.113059721,57
54970,Landres,49.318815726,5.80754059,54
57220,Obervisse,49.151071702,6.578671741,57
57155,Marly,49.065808795,6.152564653,57
54280,Laneuvelotte,48.725104287,6.29965896,54
57590,Oriocourt,48.858498917,6.412701625,57
57530,Marsilly,49.095431531,6.307302905,57
54410,Laneuveville Devant Nancy,48.646141522,6.241405476,54
57970,Oudrenne,49.370491528,6.348196053,57
57140,La Maxe,49.162048357,6.192241583,57
54760,Leyr,48.802766369,6.269372844,54
57230,Philippsbourg,49.003106766,7.566042377,57
57320,Menskirch,49.320545512,6.429223919,57
54700,Loisy,48.867086629,6.098125638,54
57220,Piblange,49.245944174,6.411773417,57
57980,Metzing,49.098887319,6.961265444,57
54290,Lorey,48.49735828,6.31529896,54
57870,Plaine De Walsch,48.69096004,7.166465209,57
57530,Ogy Montoy Flanville,49.116589888,6.298822839,57
54290,Loromontzey,48.430654561,6.369962953,54
57380,Pontpierre,49.048727515,6.637352299,57
57645,Ogy Montoy Flanville,49.116589888,6.298822839,57
54129,Magnieres,48.444292566,6.566096613,54
57170,Puttigny,48.844063187,6.5488132310000005,57
57170,Morville Les Vic,48.815797901,6.547070895,57
54150,Mairy Mainville,49.304480975,5.8547250680000005,54
57550,Remering,49.259595613,6.628494689,57
57590,Morville Sur Nied,48.94904538,6.428865789,57
54370,Maixe,48.647505097,6.437969378,54
57570,Basse Rentgen,49.49015044,6.203137642,57
57670,Munster,48.908490032,6.89330273,57
54820,Marbache,48.790106344,6.090289925,54
57645,Retonfey,49.13359793,6.316048624,57
57670,Nelling,48.969629956,6.864306358,57
54380,Martincourt,48.848243662,5.951522093,54
57130,Rezonville Vionville,49.090253496,5.968379283,57
57700,Neufchef,49.317523478,6.013739484,57
54320,Maxeville,48.709687072,6.150231362,54
57130,Rezonville Vionville,49.090253496,5.968379283,57
57670,Neufvillage,48.934266118,6.779053484,57
54960,Mercy Le Bas,49.385379115,5.758398165,54
57510,Richeling,49.033221336,6.974423649,57
57560,Niderhoff,48.627750345,7.008079838,57
54850,Mereville,48.591320572,6.137025788,54
57270,Richemont,49.284226368,6.1635549130000005,57
57220,Niedervisse,49.162175654,6.564463571,57
54850,Messein,48.610142888,6.142015011,54
57570,Rodemack,49.463821531,6.24760471,57
57320,Oberdorff,49.273756209,6.581899718,57
54670,Millery,48.814761059,6.139698886,54
57860,Roncourt,49.200504791,6.052090524,57
57720,Ormersviller,49.134037846,7.335091751,57
54870,Montigny Sur Chiers,49.471236486,5.668219707,54
57320,St Francois Lacroix,49.346484757,6.448498658,57
57410,Petit Rederching,49.054747351,7.316440768,57
54490,Murville,49.342684758,5.831132,54
57130,Ste Ruffine,49.106512716,6.096353202,57
57540,Petite Rosselle,49.210378284,6.859285133,57
54000,Nancy,48.690068976,6.175258299,54
57530,Sanry Sur Nied,49.053912876,6.342275622,57
57340,Pevange,48.908591259,6.622404314,57
54260,Othe,49.491416798,5.447476059,54
57400,Schneckenbusch,48.697079686,7.081816695,57
57420,Pournoy La Grasse,49.015042751,6.205228525,57
54540,Pexonne,48.467404913,6.884047319,54
57160,Scy Chazelles,49.11411502,6.119641208,57
57590,Prevocourt,48.927166785,6.434439057,57
54200,Pierre La Treiche,48.639956323,5.964048409,54
57180,Terville,49.34647168,6.132486769,57
57510,Puttelange Aux Lacs,49.053810435,6.919065385,57
54160,Pierreville,48.548329302,6.111116921,54
57385,Teting Sur Nied,49.053014631,6.668825764,57
57590,Puzieux,48.8904713,6.362597363,57
54160,Pulligny,48.549082906,6.152017663,54
57870,Troisfontaines,48.671265355,7.128160498,57
57700,Ranguevaux,49.295565862,6.055151174,57
54115,Pulney,48.390652404,6.03216741,54
57320,Tromborn,49.257014494,6.595453874,57
57530,Raville,49.090408398,6.477806397,57
54330,Quevilloncourt,48.471792052,6.104023367,54
57070,Vantoux,49.132230921,6.233663071,57
57200,Remelfing,49.089373394,7.085297352,57
54370,Raville Sur Sanon,48.651293563,6.509898482,54
57170,Vaxy,48.859613549,6.527034554,57
57480,Remeling,49.413011312,6.48220348,57
54470,Rembercourt Sur Mad,48.985320522,5.903775103,54
57370,Veckersviller,48.830359005,7.186353107,57
57580,Remilly,49.006889505,6.389069585,57
54110,Remereville,48.708313135,6.379873492,54
57260,Vergaville,48.840951215,6.745887451,57
57230,Reyersviller,49.038941591,7.395881836,57
54630,Richardmenil,48.595315874,6.175593982,54
57635,Vieux Lixheim,48.779814158,7.125809407,57
57720,Rolbing,49.171940061,7.421796156,57
54610,Rouves,48.902501075,6.205173224,54
57340,Virming,48.942279471,6.751512953,57
57520,Rouhling,49.131465334,7.00317976,57
54200,Royaumeix,48.785171593,5.821429623,54
57670,Vittersbourg,48.949225231,6.929657221,57
57330,Roussy Le Village,49.460474595,6.177682007,57
54580,St Ail,49.169647072,6.00174577,54
57330,Volmerange Les Mines,49.446284065,6.067066788,57
57500,St Avold,49.128275383,6.712180569,57
54470,St Baussant,48.892605545,5.797175313,54
57940,Volstroff,49.301173412,6.25183912,57
57640,St Hubert,49.230770012,6.3618605630000005,57
54290,St Germain,48.423372865,6.344405166,54
57640,Vry,49.191934285,6.35614017,57
57930,St Jean De Bassel,48.809390198,6.958648532,57
54260,St Jean Les Longuyon,49.455228343,5.487271355,54
57320,Waldweistroff,49.357531165,6.49541657,57
57560,St Quirin,48.584775115,7.11291511,57
54730,St Pancre,49.526280979,5.638269549,54
57320,Voelfling Les Bouzonville,49.293050998,6.605631701,57
57170,Salonnes,48.789828821,6.493029932,57
54480,St Sauveur,48.52301971,7.002695188,54
57200,Woelfling Les Sarreguemines,49.085987584,7.1843722660000005,57
57640,Sanry Les Vigy,49.184905181,6.278599167,57
54115,Saulxerotte,48.472596464,5.933946005,54
57690,Zimming,49.1301879,6.586355692,57
57370,Schalbach,48.821063306,7.154923974,57
54420,Saulxures Les Nancy,48.686122618,6.25413718,54
57330,Zoufftgen,49.466429837,6.134990174,57
57350,Schoeneck,49.213126945,6.921077749,57
54480,Tanconville,48.604984347,6.939883781,54
57480,Sierck Les Bains,49.435729313,6.358908274,57
54330,Thelod,48.543354485,6.050394241,54
57530,Silly Sur Nied,49.122468505,6.367361879,57
54170,Thuilley Aux Groseilles,48.575903407,5.972275227,54
57170,Sotzeling,48.867669974,6.638202036,57
54115,Tramont St Andre,48.414203859,5.926782791,54
57350,Stiring Wendel,49.20213114,6.932067727,57
54750,Trieux,49.322175908,5.944324489,54
57340,Suisse,48.966392881,6.5782495690000005,57
54640,Tucquegnieux,49.307674715,5.893883846,54
57525,Talange,49.234582395,6.171868257,57
54112,Uruffe,48.568582389,5.746556074,54
57260,Tarquimpol,48.781116225,6.761679681,57
54540,Vacqueville,48.48146073,6.8172164550000005,54
57580,Tragny,48.956792321,6.373787638,57
54121,Vandieres,48.958775122,6.020860816,54
57300,Tremery,49.254034966,6.243069167,57
54330,Vaudemont,48.420834951,6.058616141,54
57710,Tressange,49.409616884,5.982249741,57
54450,Veho,48.603737273,6.708963956,54
57270,Uckange,49.305598576,6.150001611,57
54280,Velaine Sous Amance,48.716168399,6.325164696,54
57340,Vannecourt,48.878116088,6.535433274,57
54450,Verdenal,48.587255432,6.803768901,54
57560,Vasperviller,48.634696276,7.072220674,57
54920,Villers La Montagne,49.469513319,5.832660684,54
57640,Vigy,49.207967089,6.306991015,57
54260,Villers Le Rond,49.468561348,5.483211811,54
57550,Villing,49.281900686,6.630890446,57
54760,Villers Les Moivrons,48.814350211,6.25083802,54
57580,Vittoncourt,49.021903045,6.456081019,57
54190,Villerupt,49.464594677,5.926845725,54
57590,Viviers,48.893699704,6.439362362,57
54840,Villey Le Sec,48.658375815,5.975804587,54
57580,Voimhaut,49.026153956,6.420084891,57
54700,Vittonville,48.970280728,6.060595888,54
57560,Voyer,48.652384682,7.088266087,57
54260,Viviers Sur Chiers,49.465549291,5.631168617,54
57720,Walschbronn,49.15445268,7.474273739,57
54330,Vroncourt,48.459521111,6.077794766,54
57870,Walscheid,48.620282166,7.1884197180000005,57
54890,Waville,49.012146983,5.936497471,54
57635,Wintersbourg,48.791374239,7.190438134,57
54490,Xivry Circourt,49.35689395,5.765445084,54
57170,Wuisse,48.854918157,6.668231298,57
55320,Ancemont,49.065116387,5.382814817,55
57970,Yutz,49.35176305,6.200858476,57
55230,Arrancy Sur Crusnes,49.411260191,5.651309178,55
57370,Zilling,48.787117249,7.210424066,57
55120,Aubreville,49.155207989,5.094361912,55
55170,Aulnois En Perthois,48.635122347,5.126425246,55
55300,Bannoncourt,48.953165197,5.483439435,55
55000,Behonne,48.798383115,5.175239413,55
55100,Bethelainville,49.168332372,5.232952868,55
55290,Biencourt Sur Orge,48.569918972,5.346164316,55
55500,Le Bouchon Sur Saulx,48.609256696,5.2279456,55
55800,Brabant Le Roi,48.854394737,4.980917259,55
55170,Brauvilliers,48.576618278,5.153838378,55
55110,Brieulles Sur Meuse,49.327187178,5.165444009,55
10190,Aix Villemaur Palis,48.22692236,3.745810669,10
55250,Brizeaux,49.006228133,5.057027092,55
10190,Aix Villemaur Palis,48.22692236,3.745810669,10
55700,Brouennes,49.521315001,5.254920401,55
10700,Arcis Sur Aube,48.527674548,4.141496026,10
55400,Buzy Darmont,49.175142429,5.706082162,55
10200,Arconville,48.156282129,4.729695768,10
55000,Chardogne,48.827548373,5.13067774,55
10140,Argancon,48.250077553,4.597013006,10
55130,Chassey Beaupre,48.446480084,5.438298915,55
10200,Arsonval,48.280057922,4.650961277,10
55400,Chatillon Sous Les Cotes,49.13880855,5.512570041,55
10220,Val D Auzon,48.400032262,4.359957586,10
55600,Chauvency Le Chateau,49.523084039,5.30820521,55
10400,Barbuise,48.550969223,3.561834503,10
55600,Chauvency St Hubert,49.540031505,5.296893631,55
10400,Barbuise,48.550969223,3.561834503,10
55200,Chonville Malaumont,48.760942881,5.489923123,55
10200,Bar Sur Aube,48.23419199,4.715784302,10
55120,Clermont En Argonne,49.108860848,5.081291474,55
10200,Bergeres,48.184451648,4.670090294,10
55110,Clery Le Grand,49.359581528,5.144848114,55
10200,Bligny,48.173798296,4.603793185,10
55000,Les Hauts De Chee,48.868530572,5.165753289,55
10800,Les Bordes Aumont,48.18857649,4.118434204,10
55260,Courcelles Sur Aire,48.940468009,5.233663464,55
10270,Bouranton,48.315622805,4.180686835,10
55270,Cuisy,49.267212992,5.188712207,55
10340,Bragelogne Beauvoir,47.969946724,4.267029614,10
55150,Delut,49.41093588,5.427228954,55
10600,La Chapelle St Luc,48.316636785,4.036019317,10
55320,Dieue Sur Meuse,49.079558902,5.429538605,55
10150,Charmont Sous Barbuise,48.415367578,4.180724548,10
55240,Domremy La Canne,49.297123281,5.69349532,55
10380,Charny Le Bachot,48.538570021,3.95263658,10
55100,Dugny Sur Meuse,49.102161385,5.374614593,55
10170,Chauchigny,48.426084841,3.981128669,10
55140,Epiez Sur Meuse,48.542864172,5.627158813,55
10240,Chaudrey,48.484233632,4.2436222,10
55270,Epinonville,49.27343457,5.08321695,55
10110,Chervey,48.13455296,4.489941446,10
55260,Erize La Petite,48.914482754,5.236207701,55
10390,Clerey,48.208104882,4.194165447,10
55000,Erize St Dizier,48.810733682,5.283157293,55
10240,Coclois,48.471093545,4.33137238,10
55500,Erneville Aux Bois,48.741946922,5.413316942,55
10800,Cormost,48.156473239,4.132337105,10
55200,Euville,48.744599084,5.644983644,55
10500,Courcelles Sur Voire,48.482015668,4.52984325,10
55000,Fains Veel,48.779507801,5.112250634,55
10130,Coursan En Othe,48.077834557,3.826662903,10
55400,Foameix Ornel,49.238726969,5.607806919,55
10360,Cunfin,48.044553038,4.669866924,10
55110,Forges Sur Meuse,49.259783527,5.275533502,55
10240,Dampierre,48.564935395,4.364428445,10
55500,Foucheres Aux Bois,48.631625142,5.25091179,55
10200,Eclance,48.307388371,4.643264529,10
55160,Fresnes En Woevre,49.100971598,5.633872687,55
10500,Epagne,48.397555291,4.469982831,10
55120,Froidos,49.060437033,5.11841152,55
10500,Epothemont,48.41532015,4.66131105,10
55100,Fromereville Les Vallons,49.164308033,5.293906689,55
10400,Fontaine Macon,48.458052688,3.507269204,10
55320,Genicourt Sur Meuse,49.041790567,5.443028996,55
10400,Fontenay De Bossery,48.450459228,3.46411418,10
55130,Gondrecourt Le Chateau,48.493170592,5.50647287,55
10110,Fralignes,48.16431228,4.379790696,10
55230,Gouraincourt,49.297751897,5.668156097,55
10700,Grandville,48.593812141,4.23472675,10
55150,Gremilly,49.28184798,5.509741044,55
10250,Gye Sur Seine,48.006892375,4.420201871,10
55000,Guerpont,48.721622965,5.255758236,55
10500,Hampigny,48.460433207,4.6017198,10
55700,Halles Sous Les Cotes,49.446508904,5.127405459,55
10150,Lavau,48.334096945,4.093087925,10
55300,Han Sur Meuse,48.856493561,5.545689788,55
10150,Lavau,48.334096945,4.093087925,10
