latitude,longitude,id,nom,siret,siren,adresse,code_postal,code_ape,milieu_pollué,secteur_na38,produitLabel,dateCreation,departement_id,
50.730328,2.30179,7000621,ARC FRANCE,50431303200022,504313032,104 Avenue Du Général De Gaulle,62510,2313Z,"Air, Eau",CG Industrie des plastiques et autres produits non minéraux,,,62,
,,7000622,SAVE,39192900700014,391929007,"Bp 468, Route Nationale 41",62113,2399Z,,CG Industrie des plastiques et autres produits non minéraux,,,62,
,,7000627,LIONOR S.A.,30550730300017,305507303,Rue De La Gare,59189,1012Z,,CA Industries agro-alimentaires,,,59,
,,7000630,AGRATI VIEUX CONDE SAS,52116677700024,521166777,"24, Rue Dervaux, Bp 29",59690,2594Z,,CH Métallurgie et fabrication de produits métalliques,,,59,
50.196865,3.829075,7000631,VALLOUREC  OIL AND GAS FRANCE,38462717000036,384627170,"54 Rue Anatole France, Bp 1",59620,2420Z,Air,CH Métallurgie et fabrication de produits métalliques,,,59,
,,7000635,BEFESA  VALERA SAS,38903378800024,389033788,Port 8705 - 8705 Route Duvigneau,59820,2410Z,Air,CH Métallurgie et fabrication de produits métalliques,,,59,
50.511224,1.648991,7000636,VALEO Equipements Electriques Moteur,95550029300100,955500293,Route De Montreuil,62630,2931Z,Air,CL Fabrication de matériels de transport,,,62,
,,7000637,MG-VALDUNES  (ex VALDUNES SAS),80231910300031,802319103,Bp 129,59495,3020Z,,CL Fabrication de matériels de transport,,,59,
,,7000638,MG-VALDUNES,32834073200036,328340732,"Rue Gustave Delory, Bp 12",59125,3020Z,,CL Fabrication de matériels de transport,,,59,
50.745783,2.373373,7000646,BONDUELLE EUROPE LONG LIFE (BELL) ex BCI,66558007200205,665580072,La Woestyne,59173,1039A,Air,CA Industries agro-alimentaires,,,59,
50.132847,3.864907,7000648,ETABLISSEMENTS BOCAHUT SAS.,44542038300017,445420383,Route De Cartignies,59440,0812Z,Air,BZ Industries extractives,,,59,
,,7000653,SUEZ RV Lille (ex BTS),34015806200026,340158062,"Carrière Des Ciments, Bp 103",59320,4941A,,HZ Transports et entreposage,,,59,
,,7000656,TEREOS Sucrerie de Boiry,45650078400099,456500784,"4, Rue De La Sucrerie",62175,1081Z,Air,CA Industries agro-alimentaires,,,62,
50.192537,3.259132,7000658,TEREOS France,53324797900099,533247979,"Rue D'erre, Bp 1",59161,1081Z,Air,CA Industries agro-alimentaires,Sucre,1999-01-01,59,
,,7000661,MC CAIN ALIMENTAIRE,31245022400034,312450224,483 Rue Du Beau-marais,62400,1031Z,"Air, Sol",CA Industries agro-alimentaires,,,62,
,,7000662,BAUDELET HOLDING,34456148500014,344561485,Lieu Dit Les Prairies,59173,3821Z,Air,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,59,
,,7000663,UNIPER FRANCE POWER SAS ex-EON ex-SNET,33934938000028,339349380,Rue Paul Lafargue,59171,3821Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,59,
,,7000666,ARDO-VIOLAINES SAS,41487961900016,414879619,Chemin De La Cochiette,62138,1039A,,CA Industries agro-alimentaires,,,62,
,,7000670,AGLAFORM,51003689000026,510036890,4 Avenue Du Maréchal Foch,62390,2932Z,,CL Fabrication de matériels de transport,,,62,
51.038455,2.361474,7000672,RUBIS TERMINAL DUNKERQUE UNICAN,80104464500027,801044645,Port 2424 - Rue Claude Vandamme,59140,5210B,Air,HZ Transports et entreposage,,,59,
51.047916,2.455649,7000673,ASCOMETAL LES DUNES (ex ASCO Industries),83489490900029,834894909,"Usine Des Dunes, Rue Des Aciéries",59495,2410Z,,CH Métallurgie et fabrication de produits métalliques,,,59,
,,7000674,ARTOIS ENROBES,31738469100018,317384691,"Zi Fosse 13, Bp 10",62114,2399Z,,CG Industrie des plastiques et autres produits non minéraux,,,62,
,,7000676,MILLET A.F.R,32829687600050,328296876,"140, Rue Du Paradis",59500,3020Z,,CL Fabrication de matériels de transport,,,59,
,,7000677,SNOP,84907681500018,849076815,194 Bd Faidherbe,59500,9420Z,,SZ autres activités de services,,,59,
51.00046,2.25897,7000678,TOTALENERGIES Raffinage France  Dépôt de Gravelines,52922174900060,529221749,"Port 8901- 8901 Rte Du Grand Colombier, Bp 51",59820,1920Z,,CD Cokéfaction et raffinage,,,59,
50.407288,3.663695,7000681,ALSTOM - CRESPIN,69880093500018,698800935,"Place Des Ateliers, Bp1",59154,3020Z,Air,CL Fabrication de matériels de transport,Train intercités,1882-01-01,59,
,,7000683,ALUMINIUM DUNKERQUE SAS,32197078200033,321970782,"Port 8505- Zip Ouest, Bp 81",59279,2442Z,"Air, Eau",CH Métallurgie et fabrication de produits métalliques,,,59,
,,7000684,GRISS (EMERSON),61204433900192,612044339,"8 Av Pierre Brossolette, Zi",59280,2814Z,,CK Fabrication de machines et équipements n.c.a.,,,59,
,,7000685,SODI,33120439600302,331204396,300 Rue Jean Perrin,59930,8122Z,,NZ Activités de services administratifs et de soutien,,,59,
50.248134,3.911776,7000688,FORGITAL-DEMBIERMONT SAS,57202015400025,572020154,"4 Rue Jules Campagne, Bp 10089",59330,2550A,,CH Métallurgie et fabrication de produits métalliques,,,59,
,,7000697,SUEZ RV NORD-EST - CSD CURGIES,57880019500062,578800195,"Lieu-dit Le Fort De Rochambeau, Rue Du 11 Novembre 1918",59990,3821Z,Air,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,59,
,,7000699,Communauté d'Agglomération de Béthune Bruay Artois Lys Romane,34941131400025,349411314,"Lieu-dit ""le Stock De Sars""",62122,3821Z,Air,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,62,
,,7000703,SECAB SARL,69201255200026,692012552,"Cd 224, Bp 64046",59570,0812Z,,BZ Industries extractives,,,59,
,,7000704,MINAKEM BEUVRY PRODUCTION,62200830800059,622008308,"145, Chemin Des Lilas",59310,2110Z,Air,CF Industrie pharmaceutique,,,59,
,,7000705,SCORI,31524980500146,315249805,Rue De La Loisne,62530,3832Z,Air,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,62,
,,7000706,SCORA,45750688900023,457506889,Rue De L'usine,62132,0899Z,Air,BZ Industries extractives,,,62,
,,7000708,FRAMATOME (ex AREVA NP),34180583600044,341805836,27 Rue De L'industrie - Bp 20189,59460,2813Z,,CK Fabrication de machines et équipements n.c.a.,,,59,
,,7000711,SASA,31183145700024,311831457,"Zi N°1 Route De Pommereuil, Bp 50009",59360,2893Z,Air,CK Fabrication de machines et équipements n.c.a.,,,59,
,,7000712,INVEHO UAB,59192020200064,591920202,Rue De Paris,62121,3020Z,,CL Fabrication de matériels de transport,,,62,
,,7000720,Ferroglobe Manganèse France SAS,37828898900015,378288989,"3242 Route De L'ecluse De Mardyck, Port 3242 - Bp 60181",59760,2410Z,Air,CH Métallurgie et fabrication de produits métalliques,,,59,
,,7000727,RENAULT ELECTRICITY - Manufacture de Douai,78012998701124,780129987,Rue De Cuincy,59552,2910Z,Air,CL Fabrication de matériels de transport,,,59,
,,7000728,AIR LIQUIDE FRANCE INDUSTRIE,31411950400160,314119504,"Port 3101 - 3101 Rue Du Champ D'aviation, Bp 90059",59760,2011Z,,CE Industrie chimique,,,59,
,,7000734,SMRC AUTOMOTIVE MODULES FRANCE SAS,41031487600187,410314876,37 Rue Jean-baptiste Marquant,59147,2932Z,,CL Fabrication de matériels de transport,,,59,
51.000682,2.317678,7000742,DAUDRUY VAN CAUWENBERGHE et FILS,77811434800015,778114348,"Rue Van Cauwenberghe, Zi De Petite Synthe",59140,4621Z,Air,"GZ Commerce, réparation d'automobiles et de motocycles",,,59,
,,7000743,DASSAULT AVIATION,71204245600269,712042456,"Zi Rue Marcel Dassault, Bp 289",59113,3030Z,,CL Fabrication de matériels de transport,Dassault mirage 2000,1929-01-01,59,
,,7000744,DANONE PRODUITS FRAIS FRANCE,67203997101753,672039971,"300 Allée De L'europe, Zone Industrielle",59270,1051C,,CA Industries agro-alimentaires,,,59,
50.771519,3.083908,7000745,AHLSTROM Specialities,35270320100025,352703201,"5 Rue De La Papeterie, Bp 1",59166,1712Z,"Air, Eau",CC Bois et papier,,,59,
,,7000747,SOGEFI SUSPENSIONS FRANCE SA  (ex ALLEVA,51558042100136,515580421,"201, Rue De Sin-le-noble, Bp 629",59500,2932Z,,CL Fabrication de matériels de transport,,,59,
50.64303,2.96107,7000749,REFINAL INDUSTRIES,41381685100088,413816851,"Rue Pelouze, Cs 40902",59160,2442Z,Air,CH Métallurgie et fabrication de produits métalliques,,,59,
50.434675,2.888822,7000750,RECYTECH,38256805300021,382568053,43 Route De Noyelles - Bp14,62740,2443Z,Air,CH Métallurgie et fabrication de produits métalliques,,,62,
,,7000755,PROVOST DISTRIBUTION,88638031000013,886380310,246 Rue De La Lys,59250,6420Z,,KZ Activités financières et d'assurance,,,59,
50.382838,2.352564,7000757,INGREDIA,38316848100026,383168481,Zone Industrielle - Route D'ostreville,62130,1051D,"Air, Eau",CA Industries agro-alimentaires,,,62,
,,7000758,PROMERAC,4575128600019,45751286,202 Rue Du Maréchal De Tassigny,59128,2561Z,,CH Métallurgie et fabrication de produits métalliques,,,59,
,,7000759,PRIMAGAZ,54208445400132,542084454,"26 Rue Jean Moulin, Bp 90027 Dainville",62000,4671Z,,"GZ Commerce, réparation d'automobiles et de motocycles",,,62,
50.287697,4.0304,7000761,AGC FRANCE SAS,72204385800074,722043858,"100, Rue Léon Gambetta, Bp 1",59168,2311Z,Air,CG Industrie des plastiques et autres produits non minéraux,,,59,
50.342686,3.63725,7000762,PPG FRANCE MANUFACTURING,49327510100027,493275101,"Route D'estreux, Bp 6",59990,2030Z,Air,CE Industrie chimique,,,59,
,,7000766,POLYCHIM Industrie SAS,34391373700023,343913737,"Zip Mardyck, Port 4810 - 4810 Route D'artois",59279,6420Z,Air,KZ Activités financières et d'assurance,,,59,
,,7000770,ENTREPOT PETROLIER DE VALENCIENNES,68202120900049,682021209,Rn 30,59121,5210B,,HZ Transports et entreposage,,,59,
,,7000771,DEPOTS DE PETROLE COTIERS,77567398100012,775673981,50 Avenue Maurice Berteaux,59430,5210B,"Air, Eau",HZ Transports et entreposage,,,59,
,,7000772,PREFERE RESINS FRANCE (ex DYNEA),77815190200062,778151902,"10, Rue Comtesse, Cs 40005",62117,2016Z,,CE Industrie chimique,,,62,
50.618009,3.008901,7000776,KUHLMANN France,32774410800025,327744108,Rue Georges  Clémenceau,59120,2013B,Air,CE Industrie chimique,,,59,
,,7000782,ARCELOR CONSTRUCTION France,38973971500016,389739715,"Unité Panneaux Composites, 1, Rue Roger Salengro",59264,2511Z,,CH Métallurgie et fabrication de produits métalliques,,,59,
,,7000783,OUTINORD,30189661900014,301896619,"Unité De Fabrication De Coffrages, 392, Rue De Millonfosse - Bp 99",59230,2511Z,,CH Métallurgie et fabrication de produits métalliques,,,59,
50.700384,2.114175,7000785,EQIOM Cimenterie de Lumbres,37791706700102,377917067,5 Rue Jean-baptiste Macaux,62380,2351Z,Air,CG Industrie des plastiques et autres produits non minéraux,,,62,
,,7000786,VPK CORRUGATING,32015361200066,320153612,1 Rue Charles Saint Venant,59160,7739Z,,NZ Activités de services administratifs et de soutien,,,59,
,,7000788,COPALIS INDUSTRIE,61602028500014,616020285,"220, Rue Du Petit Port, B.p.239",62480,1020Z,,CA Industries agro-alimentaires,,,62,
,,7000789,POLYNT COMPOSITES FRANCE,34086935300029,340869353,"Route D'arras, B.p 19",62320,2016Z,Air,CE Industrie chimique,,,62,
51.038455,2.361474,7000790,RUBIS TERMINAL DUNKERQUE,80104464500027,801044645,Port 2205 - 2205 Route Du Môle 5,59140,5210B,,HZ Transports et entreposage,,,59,
51.026226,2.232924,7000794,VERSALIS FRANCE SAS Dunes,55214685400195,552146854,"Port 4531 - 4531 Route Des Dunes, Bp 59 - Mardyck",59279,2014Z,"Air, Eau",CE Industrie chimique,,,59,
,,7000797,SOCIETE INDUSTRIELLE DES OLEAGINEUX,55209462500027,552094625,"16, Rue Du Général De Gaulle, Bp 70099",62223,1041B,,CA Industries agro-alimentaires,,,62,
,,7000798,ENERSYS SARL,56192032300038,561920323,"Zi Est, Rue Alexander Fleming - Cs 40962",62000,2720Z,,CJ Fabrication d'équipements électriques,,,62,
,,7000802,CHIMIREC NOREC,41808924900027,418089249,Zal De Mussent,62129,3812Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,62,
,,7000803,PGI,44675005100059,446750051,"Zi De La Blanche Maison, Avenue Des Nations Unies",59270,1395Z,Air,"CB Habillement, textile et cuir",,,59,
,,7000818,CAMPINE FRANCE (Ex RECYLEX SA),54209770400127,542097704,"20, Rue Des Près",59161,3832Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,59,
,,7000819,CIE ENGRENAGES REDUCTEURS MESSIAN DURAND,77570822500021,775708225,"539 Av Du Cateau, 59405 Cambrai Cedex",59400,2815Z,,CK Fabrication de machines et équipements n.c.a.,,,59,
50.412675,3.068993,7000821,NYRSTAR FRANCE,49083728300020,490837283,"Usine Des Asturies, Rue Jean-jacques Rousseau",59950,2443Z,"Air, Eau",CH Métallurgie et fabrication de produits métalliques,,,59,
,,7000824,APERAM ISBERGUES,38371908500045,383719085,"Bp 15, Rue Roger Salengro",62330,2410Z,"Air, Eau",CH Métallurgie et fabrication de produits métalliques,,,62,
50.965062,1.882155,7000825,GRAFTECH FRANCE SNC,55210698100046,552106981,"Rue Des Garennes, Cs 10478",62100,2790Z,Air,CJ Fabrication d'équipements électriques,,,62,
50.511648,2.844032,7000829,FRANCAISE DE MECANIQUE,36920016700012,369200167,"Parc Des Industries Artois Flandres, 602 Boulevard Sud",62138,2910Z,Air,CL Fabrication de matériels de transport,,,62,
50.3588666163,3.51567664819,7000830,Société PEUGEOT CITROEN MECANIQUE DU NORD-OUEST,54206547900124,542065479,"Zone Industrielle N° 2, Bp 415",59300,2932Z,Air,CL Fabrication de matériels de transport,,,59,
50.271462,3.92602,7000832,RENAULT ELECTRICITY - Maubeuge,70202343300023,702023433,"Zi De Grévaux Les Guides - Avenue André Chausson, Bp20050",59600,2910Z,Air,CL Fabrication de matériels de transport,,,59,
,,7000836,SOTRENOR,34043990000077,340439900,Parc D'entreprises De La Motte Du Bois,62440,3812Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,62,
,,7000838,CADENCE Industrie,76020058400166,760200584,Zone Industrielle N° 1,62290,2229A,,CG Industrie des plastiques et autres produits non minéraux,,,62,
,,7000843,MALAQUIN - CSD de Saint-Amand-les-Eaux,58880035900063,588800359,Lieu-dit Le Grand Marais De La Bruyère,59230,3821Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,59,
50.465626,2.928267,7000846,MC CAIN ALIMENTAIRE,32044272600016,320442726,"Parc D'entreprises De La Motte Du Bois, Rue Pierre Jacquart Cs 90308",62440,1031Z,"Air, Sol",CA Industries agro-alimentaires,,,62,
,,7000849,LONGORACCORD,44552100800018,445521008,Rue Des Usines,59570,2420Z,Air,CH Métallurgie et fabrication de produits métalliques,,,59,
,,7000851,LAMINES MARCHANDS EUROPEENS (LME),56880101300018,568801013,"Acierie Et Laminoir, 2, Rue Emile Zola",59125,2410Z,Air,CH Métallurgie et fabrication de produits métalliques,,,59,
,,7000853,C&D FOODS France,61582077600016,615820776,"Rue D'isly, Zi De Capécure",62200,1092Z,Air,CA Industries agro-alimentaires,,,62,
50.935059,2.447291,7000854,BALL PACKAGING EUROPE BIERNE SAS,34951600500015,349516005,"Zone D'entreprise De Bergues, Bp 59",59380,2592Z,Air,CH Métallurgie et fabrication de produits métalliques,,,59,
,,7000855,BELL (BONDUELLE EUROPE LONG LIFE ex BCI),37578054100070,375780541,"4 Route De  Douai, B.p 1",62159,0113Z,,"AZ Agriculture, sylviculture et pêche",,,62,
50.947001,1.916715,7000859,MERCK SANTE SAS,57202803300106,572028033,Rue Clément Ader,62100,2110Z,,CF Industrie pharmaceutique,,,62,
50.347627,3.509327,7000861,MAGNESITA REFRACTORIES,38831666300011,388316663,"63 Rue Du Petit Bruxelles, Bp 169",59300,2320Z,Air,CG Industrie des plastiques et autres produits non minéraux,,,59,
,,7000866,LEROUX SAS,41011008400010,410110084,225 Rue Fort Batard,62162,1083Z,Air,CA Industries agro-alimentaires,,,62,
,,7000869,EVIOSYS PACKAGING FRANCE S.A.S.,95420083800074,954200838,"Bd Industriel De La Liane, Zone Industrielle Liane",62230,2592Z,,CH Métallurgie et fabrication de produits métalliques,,,62,
,,7000870,NORD CHROME SAS,33135528900017,331355289,"1 Route De Spyker, Bp 129",59760,2561Z,,CH Métallurgie et fabrication de produits métalliques,,,59,
,,7000873,CHEMINEES PHILIPPE,30194209000053,301942090,"Zone Industrielle De L'alouette, Rue Blaise Pascal",62800,2370Z,,CG Industrie des plastiques et autres produits non minéraux,,,62,
50.806284,1.747803,7000874,CHAUX ET DOLOMIES DU BOULONNAIS,34894384600017,348943846,"Usine De Réty, Bp 7",62720,2352Z,Air,CG Industrie des plastiques et autres produits non minéraux,,,62,
,,7000877,SHL,31296341600028,312963416,"26, Rue Gay Lussac Zi, Bp 45",59147,3700Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,59,
,,7000887,RENAULT ELECTRICITY,90292528800026,902925288,"Rte D'houchin, Zone Industrielle De Ruitz",62620,2910Z,,CL Fabrication de matériels de transport,,,62,
,,7000894,DUCHENNE (Centre Hospitalier du Dteur),26620940200012,266209402,"Rue Jacques Monod, Bp 609",62200,8610Z,,QA Activités pour la santé humaine,,,62,
,,7000895,DCX CHROME SAS,51905956200024,519059562,"68, Rue Jean Jaurès",59770,2445Z,,CH Métallurgie et fabrication de produits métalliques,,,59,
,,7000905,XPO TANK CLEANING NORD FRANCE,31519944800053,315199448,"1ère Avenue 9ème Rue, Port De Santes",59211,6820B,,LZ Activités immobilières,,,59,
51.00046,2.25897,7000918,TOTALENERGIES Raffinage France SA,52922174900060,529221749,"Etablissement Des Flandres - Port 4780 - Route Du Fortelet, Bp 79 - Mardyck",59279,7010Z,Air,"MA Activités juridiques, de conseil et d'ingénierie",,,59,
,,7000922,VENATOR (Ex Huntsman P&A France),65175003600014,651750036,"1, Rue Des Garennes, B.p. 89",62100,2012Z,,CE Industrie chimique,,,62,
,,7000925,TRB,37020098200020,370200982,"7, Rue De La Neuville",62152,2320Z,,CG Industrie des plastiques et autres produits non minéraux,,,62,
,,7000936,Tereos France,78403238500014,784032385,"100 Rue De Verdun, Bp 89",62190,1081Z,Air,CA Industries agro-alimentaires,,,62,
49.839666,3.480564,7000938,TEREOS FRANCE,53324797900016,533247979,"18 Route Nationale, Bp 75",62170,1081Z,Air,CA Industries agro-alimentaires,Sucre,1999-01-01,62,
,,7000941,STOLZ SEQUIPAG,30266479200082,302664792,82 Route De Boisjean,62170,2893Z,,CK Fabrication de machines et équipements n.c.a.,,,62,
,,7000945,SITA NORD,57880019500302,578800195,"Bois Des Dames, Lieu-dit Le Bois D'aulne",62122,3821Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,62,
50.635776,1.730639,7000949,SPECITUBES SAS,65204637600024,652046376,"Hameau De Létoquoi, 1402 Rue De Neufchâtel - Bp 3",62830,2420Z,,CH Métallurgie et fabrication de produits métalliques,,,62,
,,7000951,SOTRENOR,34201007100021,342010071,Route D'harnes,62710,3822Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,62,
,,7000952,SOMMER NEEDLEPUNCH,45238168400029,452381684,341 Rue De La Mairie,59780,1393Z,,"CB Habillement, textile et cuir",,,59,
,,7000953,Société Nouvelle WM,51363480800101,513634808,"Rue De Carcasonne, Ancien Puits Du Midi",59450,2932Z,,CL Fabrication de matériels de transport,,,59,
,,7000955,ARCELORMITTAL  FRANCE,42117390700062,421173907,"Site De Mardyck - 3801 Route De Spycker, Cs 80129",59760,2410Z,Air,CH Métallurgie et fabrication de produits métalliques,,,59,
51.026555,2.33734,7000956,ARCELORMITTAL FRANCE Dunkerque,56209442500468,562094425,"Port 3031 - 3031 Rue Du Comte Jean, Cs 52508 - Grande-synthe",59240,2410Z,"Air, Eau",CH Métallurgie et fabrication de produits métalliques,,,59,
,,7000958,ARCELORMITTAL ATLANTIQUE et LORRAINE,42117390700047,421173907,"Rue Bidet, Bp 65",62240,2410Z,,CH Métallurgie et fabrication de produits métalliques,,,62,
,,7000960,LASSARAT,35550229500106,355502295,Rue René Cauche,59139,2561Z,,CH Métallurgie et fabrication de produits métalliques,,,59,
51.020031,2.245576,7000962,IMERYS (ex Kerneos),77813049200045,778130492,"4690 Route Du Fortelet, Port 4690",59430,2351Z,Air,CG Industrie des plastiques et autres produits non minéraux,,,59,
,,7000968,AIR LIQUIDE FRANCE INDUSTRIE (ALFI),55209628100746,552096281,Rue Ariane,59119,2011Z,,CE Industrie chimique,Gaz industriel,1902-01-01,59,
,,7000969,SOGEREP,30604246600012,306042466,"Bp 36, 519 Chemin Des Hamaïdes",59230,3312Z,,CM Industrie du meuble et diverses , réparation et installation de machines,,,59
50.949944,1.898894,7000976,CALAIS ENERGIE,41825113800024,418251138,Rue Marcel Doret,62100,3530Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,62,
50.965062,1.882155,7000979,INTEROR,30506508800026,305065088,"Zone Industrielle Des Dunes, Rue Des Garennes",62100,2014Z,Air,CE Industrie chimique,,,62,
,,7000982,IMPRIMERIE NATIONALE,35297362200082,352973622,Rue Des Frères Beaumont,59128,1812Z,,CC Bois et papier,,,59,
,,7000985,CRODA CHOCQUES,34818173600011,348181736,1 Rue De Lapugnoy,62920,2059Z,,CE Industrie chimique,,,62,
50.767878,3.032805,7000987,VENATOR Pigments France,40322731700019,403227317,"203, Route De Wervicq, Bp 50017",59560,2012Z,"Air, Eau",CE Industrie chimique,,,59,
50.3862,2.354085,7000991,HERTA,31104319400647,311043194,Zone Industrielle - Route D'ostreville,62130,1013A,Eau,CA Industries agro-alimentaires,,,62,
50.429242,2.867519,7001004,CALLERGIE,66203217600163,662032176,Rue Du Docteur Schaffner,62221,7112B,Air,"MA Activités juridiques, de conseil et d'ingénierie",,,62,
50.447397,2.825183,7001005,DALKIA,45650053700018,456500537,"Chaufferie De La Zup De Lens, Rue Epernay",62300,3530Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,62,
50.342471,3.478662,7001025,SKF AEROENGINE FRANCE,58210698500044,582106985,"Za De L'aérodrome Est - Batterie 900, Rue Louis Daquin",59300,2815Z,Air,CK Fabrication de machines et équipements n.c.a.,,,59,
50.255915,3.301046,7001026,SNCZ,33057588700014,330575887,Rue E. Pierronne - Bp 59 -,59111,2013B,"Air, Eau",CE Industrie chimique,,,59,
50.696165,2.122734,7001030,SICAL,57578002800016,575780028,69 Rue Du Docteur Pontier,62380,1721A,Air,CC Bois et papier,,,62,
50.737074,2.969639,7001033,GREENYARD FROZEN (ex PINGUIN),53060582300018,530605823,"Chemin Des Rabis, Bp 97",59560,1039A,Sol,CA Industries agro-alimentaires,,,59,
,,7001034,SNCF - TECHNICENTRE D'HELLEMMES,51903758413226,519037584,"57, Rue Ferdinand Mathias",59000,4910Z,,HZ Transports et entreposage,,,59,
,,7001041,LAFLUTTE SA,32501993300044,325019933,20 Route De Doullens,62000,4941C,,HZ Transports et entreposage,,,62,
50.38077,3.039942,7001044,LACTALIS NESTLE ULTRA-FRAIS MARQUES,35006338400027,350063384,"341, Rue François Anicot, Bp 507",59553,1051A,Eau,CA Industries agro-alimentaires,,,59,
50.606725,2.984707,7001045,CARGILL HAUBOURDIN SAS,31758690700022,317586907,"7, Rue Du Mal Joffre, Bp 109",59320,1062Z,"Air, Eau",CA Industries agro-alimentaires,,,59,
,,7001046,LESIEUR,45720861900082,457208619,"101, Route De Bourbourg, Bp 89",59210,1041B,Air,CA Industries agro-alimentaires,,,59,
50.361388,3.495602,7001050,CENTRE HOSPITALIER DE VALENCIENNES,26590673500013,265906735,"Avenue Désandrouins, Bp 479",59300,8610Z,Eau,QA Activités pour la santé humaine,,,59,
,,7001051,TEREOS (ex SICA PULPES DE BOIRY),47190194000012,471901940,"9, Route D'adinfer",62175,1091Z,Air,CA Industries agro-alimentaires,,,62,
50.392609,3.559685,7001053,PAPREC ENERGIES CENTRE EST,35366768600045,353667686,"Rue Du Galibot, Zone Industrielle N° 4",59880,3821Z,Air,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,59,
50.263356,3.33465,7001055,SEVELNORD,35100558200025,351005582,"Zi N° 3, Bp 10",59111,2910Z,"Air, Eau",CL Fabrication de matériels de transport,,,59,
50.493491,2.499662,7001060,AUTOMOTIVE EXTERIORS MARLES,74981188100020,749811881,Rue De La Fosse,62540,2229A,Air,CG Industrie des plastiques et autres produits non minéraux,,,62,
,,7001061,CLOVAL,45360865500016,453608655,3 Chemin D'emblise,59920,2561Z,,CH Métallurgie et fabrication de produits métalliques,,,59,
,,7001062,ALCATEL SUBMARINE NETWORKS (A.S.N.),39352599300142,393525993,"536 Quai De La Loire, B.p. 849",62100,2731Z,,CJ Fabrication d'équipements électriques,,,62,
,,7001063,AIR LIQUIDE Denain,31411950400210,314119504,"1430, Rue Berthelot - Bp 37 -",59220,2011Z,,CE Industrie chimique,,,59,
,,7001066,AFFIVAL,31785375200036,317853752,"70, Rue De L'abbaye, Bp 22",59730,2410Z,,CH Métallurgie et fabrication de produits métalliques,,,59,
,,7001070,NORDTOLE Conteneurs et Systèmes,79892625900010,798926259,"Zone Industrielle Du Moulin Blanc, Rue Du Champ Des Oiseaux - Bp 164",59230,2529Z,,CH Métallurgie et fabrication de produits métalliques,,,59,
,,7001078,SPAC,31756305400020,317563054,"Zi Rue De L'europe, Bp 57",59540,1071A,,CA Industries agro-alimentaires,,,59,
,,7001080,IKO-AXTER,35184452700066,351844527,4 Rue Joseph Costes,59552,2399Z,,CG Industrie des plastiques et autres produits non minéraux,,,59,
,,7001081,PANDROL (ex RAILTECH),56880154200040,568801542,"205, Rue De Sin Le Noble, Bp 261",59500,2410Z,,CH Métallurgie et fabrication de produits métalliques,,,59,
,,7001084,SICCANOR,38063668800026,380636688,"11, Rue De Lourches, Bp 55",59282,2013B,,CE Industrie chimique,,,59,
50.298805,2.737511,7001092,PLASTIENVASE FRANCIA,50977996300016,509779963,"Zone Industrielle, 1 Rue Claude Bernard - Cs 20073",62000,2221Z,Air,CG Industrie des plastiques et autres produits non minéraux,,,62,
,,7001099,JOKEY FRANCE,32242413600016,322424136,Zone Industrielle N° 1,62113,2222Z,,CG Industrie des plastiques et autres produits non minéraux,,,62,
,,7001102,RAMERY ENVIRONNEMENT,41797912700020,417979127,Parc D'entreprise De La Motte Du Bois,62440,3832Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,62,
,,7001103,Communauté de communes du Ternois,21620767000011,216207670,Zone Industrielle,62130,8411Z,Eau,OZ Administration publique,,,62,
50.113068,3.419549,7001104,SCHUR FLEXIBLES UNI ROTO (ex VITROCELLE),75247329800038,752473298,"24 Hameau De La Neuville, Rn 39",62127,2222Z,Air,CG Industrie des plastiques et autres produits non minéraux,,,62,
,,7001115,BARRY CALLEBAUT NORD CACAO,49361132100016,493611321,Port 7522 - 7522 Route Du Développement,59820,1082Z,,CA Industries agro-alimentaires,,,59,
,,7001117,BASF Agri-Production,34397909200016,343979092,"Port 7502, 7502 Route Du Vieux Chemin De Loon",59820,2020Z,,CE Industrie chimique,,,59,
,,7001123,DISTRIPLAST SAS,34907794100012,349077941,Zone D'entreprises Du Noort Gracht,59140,2221Z,,CG Industrie des plastiques et autres produits non minéraux,,,59,
